fromaccount,toaccount,syscode,timestamp,amount
C45625,1000176,99,2014/10/13 15:42,1200
A72966,1000176,99,2014/10/13 15:42,1230
D26769,1000176,99,2014/10/13 15:43,1280
B55786,1000176,99,2014/10/13 15:43,780
C55835,1000176,99,2014/10/13 15:43,900
D37108,1000176,99,2014/10/13 16:02,4000
C77677,1000176,99,2014/10/13 16:03,2000
E64693,1000176,99,2014/10/13 16:17,1500
E64693,1000176,99,2014/10/13 16:17,380
B29163,1000176,99,2014/10/13 17:42,760
E57612,1000176,99,2014/10/13 18:04,1200
D79414,1000176,99,2014/10/13 20:55,2180
A66780,1000176,99,2014/10/13 18:46,600
E65578,1000176,99,2014/10/13 18:48,380
D71417,1000176,99,2014/10/13 19:02,900
D78010,1000176,99,2014/10/13 19:04,1480
A71036,1000176,99,2014/10/13 21:16,3430
E49923,1000176,99,2014/10/13 19:13,1520
B63280,1000176,99,2014/10/13 18:19,1500
E68008,1000176,99,2014/10/13 18:24,700
C24087,1000176,99,2014/10/13 19:57,850
C50828,1000176,99,2014/10/13 20:00,2680
A68143,1000176,99,2014/10/13 21:22,1500
C69221,1000176,99,2014/10/13 21:22,980
B44026,1000176,99,2014/10/13 22:21,1380
C77974,1000176,99,2014/10/13 19:15,5880
C66760,1000176,99,2014/10/13 19:15,1200
A56066,1000176,99,2014/10/13 19:18,380
A67477,1000176,99,2014/10/13 19:22,380
C65118,1000176,99,2014/10/13 20:02,3140
B66410,1000176,99,2014/10/13 20:02,900
C27357,1000176,99,2014/10/13 20:02,380
D73413,1000176,99,2014/10/13 20:02,380
C50654,1000176,99,2014/10/13 20:03,880
A58918,1000176,99,2014/10/13 18:10,380
D47168,1000176,99,2014/10/13 20:32,880
E71746,1000176,99,2014/10/13 18:12,900
A72199,1000176,99,2014/10/13 21:25,1380
B71307,1000176,99,2014/10/13 19:25,900
B29163,1000176,99,2014/10/13 19:27,2000
E74906,1000176,99,2014/10/13 18:33,2000
A61257,1000176,99,2014/10/13 21:28,2300
E63440,1000176,99,2014/10/13 20:10,2300
B54530,1000176,99,2014/10/13 21:39,1180
B67261,1000176,99,2014/10/13 21:39,3100
D31636,1000176,99,2014/10/13 19:28,2400
B72497,1000176,99,2014/10/13 19:33,1200
E73620,1000176,99,2014/10/13 20:13,3400
C45336,1000176,99,2014/10/13 20:15,2480
A38209,1000176,99,2014/10/13 20:38,2000
A44134,1000176,99,2014/10/13 18:08,1200
E38251,1000176,99,2014/10/13 21:44,2700
E38251,1000176,99,2014/10/13 21:45,880
D54862,1000176,99,2014/10/13 21:46,1200
A35771,1000176,99,2014/10/13 21:47,2400
E38251,1000176,99,2014/10/13 21:48,880
A71939,1000176,99,2014/10/13 21:50,1500
E79764,1000176,99,2014/10/13 19:43,380
E79351,1000176,99,2014/10/13 20:19,1800
D74175,1000176,99,2014/10/13 20:20,1500
C53985,1000176,99,2014/10/13 18:08,1580
E61300,1000176,99,2014/10/13 18:11,380
B67265,1000176,99,2014/10/13 18:15,1180
C68926,1000176,99,2014/10/13 18:30,780
C72927,1000176,99,2014/10/13 19:48,750
A33969,1000176,99,2014/10/13 22:01,1600
D62094,1000176,99,2014/10/13 7:43,1150
B48892,1000176,99,2014/10/13 7:39,720
A28270,1000176,99,2014/10/13 7:52,1200
B71832,1000176,99,2014/10/13 7:29,1830
C69172,1000176,99,2014/10/13 7:39,1850
E79608,1000176,99,2014/10/13 7:41,1200
E41138,1000176,99,2014/10/13 7:26,1150
E42179,1000176,99,2014/10/13 7:24,750
D71434,1000176,99,2014/10/13 7:22,600
E32150,1000176,99,2014/10/13 7:24,750
C48683,1000176,99,2014/10/13 7:28,1080
C55835,1000176,99,2014/10/13 7:36,680
B49752,1000176,99,2014/10/13 7:30,1200
B54681,1000176,99,2014/10/13 7:41,720
B67628,1000176,99,2014/10/13 7:37,1370
E74218,1000176,99,2014/10/13 7:42,680
C72691,1000176,99,2014/10/13 7:37,650
C77749,1000176,99,2014/10/13 7:42,600
C65067,1000176,99,2014/10/13 7:42,750
E66976,1000176,99,2014/10/13 7:38,750
A69620,1000176,99,2014/10/14 17:32,900
E64869,1000176,99,2014/10/14 18:21,1200
C74945,1000176,99,2014/10/14 18:28,2000
D66365,1000176,99,2014/10/14 18:28,1840
C44768,1000176,99,2014/10/14 19:02,1500
B76608,1000176,99,2014/10/14 17:16,2000
E76937,1000176,99,2014/10/14 20:47,580
D28221,1000176,99,2014/10/14 19:03,1200
A49865,1000176,99,2014/10/14 19:06,650
C50193,1000176,99,2014/10/14 19:08,1180
B72497,1000176,99,2014/10/14 19:13,1600
A66944,1000176,99,2014/10/14 19:13,1080
A35726,1000176,99,2014/10/14 20:06,2080
E63135,1000176,99,2014/10/14 20:06,880
A63538,1000176,99,2014/10/14 20:06,1380
B68945,1000176,99,2014/10/14 20:07,800
D66368,1000176,99,2014/10/14 20:08,2400
B73018,1000176,99,2014/10/14 17:05,380
A54531,1000176,99,2014/10/14 17:11,1700
C64251,1000176,99,2014/10/14 17:28,380
C74643,1000176,99,2014/10/14 17:46,3100
E58437,1000176,99,2014/10/14 20:53,1500
D77487,1000176,99,2014/10/14 18:22,180
D79386,1000176,99,2014/10/14 21:34,5600
A70385,1000176,99,2014/10/14 17:35,760
A79032,1000176,99,2014/10/14 17:37,780
C78782,1000176,99,2014/10/14 18:23,2580
E64869,1000176,99,2014/10/14 18:23,1200
E32980,1000176,99,2014/10/14 18:44,1200
E57619,1000176,99,2014/10/14 18:45,380
E76150,1000176,99,2014/10/14 18:46,880
A53216,1000176,99,2014/10/14 17:14,1280
E28800,1000176,99,2014/10/14 17:26,2280
C79633,1000176,99,2014/10/14 17:36,880
B26575,1000176,99,2014/10/14 20:56,3000
A56940,1000176,99,2014/10/14 20:55,880
B26575,1000176,99,2014/10/14 20:56,2180
A56795,1000176,99,2014/10/14 19:16,2000
A46658,1000176,99,2014/10/14 19:16,1460
E62011,1000176,99,2014/10/14 19:17,580
C66760,1000176,99,2014/10/14 19:18,580
C48127,1000176,99,2014/10/14 19:19,10060
A43952,1000176,99,2014/10/14 19:19,300
A60319,1000176,99,2014/10/14 19:20,2000
A74794,1000176,99,2014/10/14 19:20,100
E45928,1000176,99,2014/10/14 19:22,980
A76310,1000176,99,2014/10/14 20:12,1380
C52696,1000176,99,2014/10/14 20:14,1380
B59360,1000176,99,2014/10/14 17:28,380
E64600,1000176,99,2014/10/14 20:58,4200
E71209,1000176,99,2014/10/14 21:04,1380
B37894,1000176,99,2014/10/14 19:26,600
B66889,1000176,99,2014/10/14 21:43,580
C72927,1000176,99,2014/10/14 21:45,700
B41613,1000176,99,2014/10/14 21:46,2980
C19176,1000176,99,2014/10/14 20:16,2400
E59925,1000176,99,2014/10/14 17:40,1300
A79120,1000176,99,2014/10/14 22:19,4160
D72744,1000176,99,2014/10/14 22:21,1200
C73846,1000176,99,2014/10/14 18:49,1200
A72752,1000176,99,2014/10/14 18:50,1080
A66832,1000176,99,2014/10/14 18:51,1130
B45933,1000176,99,2014/10/14 17:54,1280
E79764,1000176,99,2014/10/14 19:32,380
C29439,1000176,99,2014/10/14 19:38,800
C62704,1000176,99,2014/10/14 19:39,1200
D60389,1000176,99,2014/10/14 17:23,2000
A48799,1000176,99,2014/10/14 17:42,2450
E69277,1000176,99,2014/10/14 17:39,2180
E62546,1000176,99,2014/10/14 21:08,200
B18346,1000176,99,2014/10/14 21:09,2000
E46003,1000176,99,2014/10/14 21:09,1380
B52434,1000176,99,2014/10/14 19:41,2580
B76478,1000176,99,2014/10/14 19:41,2300
C77183,1000176,99,2014/10/14 17:27,500
D78701,1000176,99,2014/10/14 17:37,380
D41399,1000176,99,2014/10/14 17:40,2740
E24638,1000176,99,2014/10/14 18:07,1380
A62046,1000176,99,2014/10/14 17:58,380
D68409,1000176,99,2014/10/14 17:50,10
C58525,1000176,99,2014/10/14 17:51,1180
A79120,1000176,99,2014/10/14 22:43,1760
E41877,1000176,99,2014/10/14 18:58,980
A38441,1000176,99,2014/10/14 17:59,800
A56066,1000176,99,2014/10/14 18:01,2760
C69347,1000176,99,2014/10/14 19:44,1200
A47544,1000176,99,2014/10/14 19:45,4900
A71765,1000176,99,2014/10/14 19:46,1550
C36320,1000176,99,2014/10/14 18:10,200
B36049,1000176,99,2014/10/14 18:13,1180
A56795,1000176,99,2014/10/14 19:52,2700
E71746,1000176,99,2014/10/14 19:53,580
C75447,1000176,99,2014/10/14 17:34,760
E72848,1000176,99,2014/10/14 17:37,2000
B71307,1000176,99,2014/10/14 17:37,500
B77675,1000176,99,2014/10/14 17:03,650
D29697,1000176,99,2014/10/14 17:28,1600
D58811,1000176,99,2014/10/14 17:40,380
E62457,1000176,99,2014/10/14 19:55,3200
D79459,1000176,99,2014/10/14 19:56,2000
D73287,1000176,99,2014/10/14 17:06,2000
B39878,1000176,99,2014/10/14 17:18,880
B56245,1000176,99,2014/10/14 17:29,500
C72591,1000176,99,2014/10/14 17:39,1080
C74945,1000176,99,2014/10/14 20:34,2800
D74647,1000176,99,2014/10/14 19:57,2260
B27304,1000176,99,2014/10/14 19:57,1600
B49458,1000176,99,2014/10/14 19:58,380
A47633,1000176,99,2014/10/14 19:59,1600
A47633,1000176,99,2014/10/14 20:02,1300
A75902,1000176,99,2014/10/14 17:32,650
D71975,1000176,99,2014/10/14 17:34,2300
E77617,1000176,99,2014/10/14 18:14,1180
B45533,1000176,99,2014/10/14 21:25,1380
C63435,1000176,99,2014/10/14 11:46,380
E72739,1000176,99,2014/10/14 16:11,680
A78799,1000176,99,2014/10/14 15:16,760
C72882,1000176,99,2014/10/14 12:28,2600
E35366,1000176,99,2014/10/14 15:18,1280
D65621,1000176,99,2014/10/14 15:18,1260
D20844,1000176,99,2014/10/14 15:22,500
C70448,1000176,99,2014/10/14 15:23,380
D45354,1000176,99,2014/10/14 15:23,380
C63594,1000176,99,2014/10/14 13:03,880
C23740,1000176,99,2014/10/14 15:33,1330
D77626,1000176,99,2014/10/14 15:33,1380
E57409,1000176,99,2014/10/14 15:34,980
A54804,1000176,99,2014/10/14 15:34,1910
A70660,1000176,99,2014/10/14 15:34,1230
E79351,1000176,99,2014/10/14 15:36,1380
C76641,1000176,99,2014/10/14 15:36,1200
A37981,1000176,99,2014/10/14 12:31,880
C70716,1000176,99,2014/10/14 8:26,2900
C54193,1000176,99,2014/10/14 9:29,750
A44096,1000176,99,2014/10/14 11:23,850
D75235,1000176,99,2014/10/14 11:36,1300
B72497,1000176,99,2014/10/14 11:45,1600
E58437,1000176,99,2014/10/14 11:45,1800
B48318,1000176,99,2014/10/14 12:03,380
A54531,1000176,99,2014/10/14 12:28,1700
C62573,1000176,99,2014/10/14 15:24,1500
B78528,1000176,99,2014/10/14 15:26,1700
A47703,1000176,99,2014/10/14 15:26,380
E60894,1000176,99,2014/10/14 15:25,2180
D77699,1000176,99,2014/10/14 12:57,2300
E78794,1000176,99,2014/10/14 15:28,380
E52334,1000176,99,2014/10/14 15:29,2580
B78691,1000176,99,2014/10/14 15:29,1700
C78400,1000176,99,2014/10/14 15:30,980
C35828,1000176,99,2014/10/14 15:31,2000
A33710,1000176,99,2014/10/14 15:37,1280
A75356,1000176,99,2014/10/14 15:38,1780
C28024,1000176,99,2014/10/14 9:39,3050
C77794,1000176,99,2014/10/14 11:35,1600
A67666,1000176,99,2014/10/14 11:46,2080
A53103,1000176,99,2014/10/14 16:23,900
B62975,1000176,99,2014/10/14 15:28,380
A77567,1000176,99,2014/10/14 12:29,1500
D17082,1000176,99,2014/10/14 12:30,2000
B50537,1000176,99,2014/10/14 15:44,2180
B32525,1000176,99,2014/10/14 15:47,30
D49280,1000176,99,2014/10/14 8:01,2000
A68777,1000176,99,2014/10/14 10:28,680
C77446,1000176,99,2014/10/14 9:52,450
C53985,1000176,99,2014/10/14 11:07,3960
D45155,1000176,99,2014/10/14 11:26,2000
D61388,1000176,99,2014/10/14 11:40,2000
B75082,1000176,99,2014/10/14 11:40,750
E77150,1000176,99,2014/10/14 11:58,2000
B72049,1000176,99,2014/10/14 12:17,1200
B79506,1000176,99,2014/10/14 12:07,380
B15329,1000176,99,2014/10/14 14:25,1280
B75575,1000176,99,2014/10/14 14:29,1500
B36592,1000176,99,2014/10/14 14:31,2200
D58753,1000176,99,2014/10/14 16:24,2000
E30520,1000176,99,2014/10/14 13:05,400
A69676,1000176,99,2014/10/14 13:07,400
D78010,1000176,99,2014/10/14 13:08,380
A65485,1000176,99,2014/10/14 13:09,380
B71069,1000176,99,2014/10/14 7:30,400
B79484,1000176,99,2014/10/14 7:38,1150
B62781,1000176,99,2014/10/14 8:04,4270
B78193,1000176,99,2014/10/14 10:48,380
C52789,1000176,99,2014/10/14 11:23,900
C39357,1000176,99,2014/10/14 11:47,380
E46774,1000176,99,2014/10/14 11:52,950
B79014,1000176,99,2014/10/14 12:59,380
C45058,1000176,99,2014/10/14 15:38,1600
D67356,1000176,99,2014/10/14 15:40,2100
A75296,1000176,99,2014/10/14 15:41,830
B26976,1000176,99,2014/10/14 15:41,2000
A26614,1000176,99,2014/10/14 9:39,1500
D75982,1000176,99,2014/10/14 11:20,380
E76263,1000176,99,2014/10/14 11:30,1560
C48570,1000176,99,2014/10/14 11:32,1500
E62069,1000176,99,2014/10/14 15:42,880
E79600,1000176,99,2014/10/14 12:30,1200
C58459,1000176,99,2014/10/14 13:18,1180
E47017,1000176,99,2014/10/14 13:19,2000
E40778,1000176,99,2014/10/14 13:21,4430
B73776,1000176,99,2014/10/14 16:56,1180
E70412,1000176,99,2014/10/14 7:37,1250
D31635,1000176,99,2014/10/14 8:32,2000
C54868,1000176,99,2014/10/14 9:40,750
A61598,1000176,99,2014/10/14 9:44,400
B50564,1000176,99,2014/10/14 9:33,2300
E60605,1000176,99,2014/10/14 9:33,500
D78361,1000176,99,2014/10/14 11:26,1200
C34925,1000176,99,2014/10/14 12:03,1200
E69507,1000176,99,2014/10/14 12:39,1800
D72677,1000176,99,2014/10/14 13:26,1200
D25510,1000176,99,2014/10/14 13:27,380
D40055,1000176,99,2014/10/14 13:32,750
D50723,1000176,99,2014/10/14 13:32,380
B66377,1000176,99,2014/10/14 15:56,1380
D59972,1000176,99,2014/10/14 15:59,1700
D22042,1000176,99,2014/10/14 15:59,1200
D22042,1000176,99,2014/10/14 15:59,300
E76761,1000176,99,2014/10/14 13:38,580
D66373,1000176,99,2014/10/14 9:08,450
C79746,1000176,99,2014/10/14 11:30,980
C60060,1000176,99,2014/10/14 11:42,2160
E74262,1000176,99,2014/10/14 12:11,1530
A73423,1000176,99,2014/10/14 12:18,380
C51204,1000176,99,2014/10/14 12:18,380
C79090,1000176,99,2014/10/14 14:35,1600
E61355,1000176,99,2014/10/14 14:34,1950
A78021,1000176,99,2014/10/14 14:37,3900
B68444,1000176,99,2014/10/14 14:37,1500
D72035,1000176,99,2014/10/14 14:45,1600
B30465,1000176,99,2014/10/14 14:44,2000
B32525,1000176,99,2014/10/14 12:33,1650
D79653,1000176,99,2014/10/14 13:32,750
D71834,1000176,99,2014/10/14 13:33,380
E52796,1000176,99,2014/10/14 13:33,380
A56708,1000176,99,2014/10/14 13:34,600
D27587,1000176,99,2014/10/14 13:36,1050
C54967,1000176,99,2014/10/14 16:08,750
A79664,1000176,99,2014/10/14 16:08,380
D42547,1000176,99,2014/10/14 12:35,1450
C59045,1000176,99,2014/10/14 13:42,380
E27276,1000176,99,2014/10/14 13:45,980
A75131,1000176,99,2014/10/14 16:10,1660
D74175,1000176,99,2014/10/14 16:35,1600
A55173,1000176,99,2014/10/14 13:53,1050
D70268,1000176,99,2014/10/14 7:30,750
B77720,1000176,99,2014/10/14 7:36,2380
D72079,1000176,99,2014/10/14 11:52,1980
B38887,1000176,99,2014/10/14 14:46,2000
D63222,1000176,99,2014/10/14 12:36,1600
E72029,1000176,99,2014/10/14 13:58,4000
C39621,1000176,99,2014/10/14 14:01,380
C62906,1000176,99,2014/10/14 11:39,2000
C40788,1000176,99,2014/10/14 11:45,380
A44134,1000176,99,2014/10/14 9:40,3700
C70371,1000176,99,2014/10/14 12:10,450
A46179,1000176,99,2014/10/14 12:41,680
D63949,1000176,99,2014/10/14 7:42,400
A32519,1000176,99,2014/10/14 9:47,750
A36678,1000176,99,2014/10/14 9:56,1200
D74175,1000176,99,2014/10/14 10:01,2400
D28232,1000176,99,2014/10/14 11:47,2000
C61081,1000176,99,2014/10/14 11:46,380
C64776,1000176,99,2014/10/14 11:58,2000
E52576,1000176,99,2014/10/14 14:48,760
E77921,1000176,99,2014/10/14 14:49,380
D65621,1000176,99,2014/10/14 14:49,880
E61355,1000176,99,2014/10/14 14:50,880
D63840,1000176,99,2014/10/14 14:56,2000
C71698,1000176,99,2014/10/14 14:58,880
D76806,1000176,99,2014/10/14 7:40,2320
B76240,1000176,99,2014/10/14 9:34,600
A62726,1000176,99,2014/10/14 11:17,2000
B61304,1000176,99,2014/10/14 11:37,400
D54454,1000176,99,2014/10/14 11:56,2980
E50710,1000176,99,2014/10/14 15:00,2560
B75603,1000176,99,2014/10/14 15:01,3400
B71832,1000176,99,2014/10/14 8:25,500
A27457,1000176,99,2014/10/14 11:15,680
C61081,1000176,99,2014/10/14 11:45,380
B50713,1000176,99,2014/10/14 12:22,3400
E69488,1000176,99,2014/10/14 12:37,1500
C65594,1000176,99,2014/10/14 7:36,400
B30991,1000176,99,2014/10/14 7:45,750
E54421,1000176,99,2014/10/14 11:32,1150
A25869,1000176,99,2014/10/14 11:30,1260
E70568,1000176,99,2014/10/14 11:40,1050
B58197,1000176,99,2014/10/14 11:56,380
D37124,1000176,99,2014/10/14 12:10,380
B76656,1000176,99,2014/10/14 12:44,1200
A69676,1000176,99,2014/10/14 17:07,1200
D73200,1000176,99,2014/10/14 7:34,750
C72797,1000176,99,2014/10/14 7:42,750
C49020,1000176,99,2014/10/14 7:39,2350
E49594,1000176,99,2014/10/14 7:50,600
B48702,1000176,99,2014/10/14 10:35,750
A27798,1000176,99,2014/10/14 10:40,2800
C77826,1000176,99,2014/10/14 11:46,380
B72919,1000176,99,2014/10/14 11:59,1200
D71434,1000176,99,2014/10/14 12:00,1700
D79477,1000176,99,2014/10/14 12:17,680
C59261,1000176,99,2014/10/14 14:15,750
B72497,1000176,99,2014/10/14 14:22,600
B78732,1000176,99,2014/10/14 15:05,2000
E46540,1000176,99,2014/10/14 15:11,980
B38757,1000176,99,2014/10/14 15:11,380
A55795,1000176,99,2014/10/14 15:13,7160
B70557,1000176,99,2014/10/14 8:24,1800
B71832,1000176,99,2014/10/14 9:13,750
E49242,1000176,99,2014/10/14 9:34,2200
C76641,1000176,99,2014/10/14 10:47,1600
A51469,1000176,99,2014/10/14 10:40,380
B50713,1000176,99,2014/10/14 7:15,1080
E42135,1000176,99,2014/10/14 7:15,750
A72752,1000176,99,2014/10/14 7:21,2680
D71434,1000176,99,2014/10/14 7:24,750
E42135,1000176,99,2014/10/15 7:24,1080
D72836,1000176,99,2014/10/15 7:38,750
E76133,1000176,99,2014/10/15 7:37,1100
D72079,1000176,99,2014/10/15 7:46,600
E66330,1000176,99,2014/10/15 9:39,900
C56879,1000176,99,2014/10/15 7:19,2450
A59306,1000176,99,2014/10/15 7:32,1500
C77672,1000176,99,2014/10/15 7:53,2900
E79721,1000176,99,2014/10/15 7:42,1280
E79600,1000176,99,2014/10/15 7:46,600
B78859,1000176,99,2014/10/15 10:13,3730
C55222,1000176,99,2014/10/15 10:14,1500
B79401,1000176,99,2014/10/15 10:31,2630
D71434,1000176,99,2014/10/15 7:18,750
B50564,1000176,99,2014/10/15 7:36,2300
A66406,1000176,99,2014/10/15 9:31,3200
A73627,1000176,99,2014/10/15 9:36,400
A47328,1000176,99,2014/10/15 7:40,680
E34875,1000176,99,2014/10/15 9:33,3500
B79724,1000176,99,2014/10/15 9:33,600
A34158,1000176,99,2014/10/15 9:37,1550
C77446,1000176,99,2014/10/15 9:22,900
A75086,1000176,99,2014/10/15 9:44,1250
C55835,1000176,99,2014/10/15 9:28,400
D72079,1000176,99,2014/10/15 7:45,1500
E79600,1000176,99,2014/10/15 7:44,1700
E70495,1000176,99,2014/10/15 7:29,750
A72752,1000176,99,2014/10/15 7:33,680
D62094,1000176,99,2014/10/15 7:45,1550
B67628,1000176,99,2014/10/15 7:33,680
C77749,1000176,99,2014/10/15 7:36,750
D78138,1000176,99,2014/10/15 8:21,1800
E68024,1000176,99,2014/10/15 7:32,1700
A73796,1000176,99,2014/10/15 8:28,750
C73561,1000176,99,2014/10/15 9:35,1200
E74218,1000176,99,2014/10/15 9:42,680
D61346,1000176,99,2014/10/15 9:10,1700
C20174,1000176,99,2014/10/15 10:44,1500
C71777,1000176,99,2014/10/15 7:40,1700
A67857,1000176,99,2014/10/15 9:41,2900
B70557,1000176,99,2014/10/15 9:26,2480
E73749,1000176,99,2014/10/15 9:44,760
B39713,1000176,99,2014/10/15 9:45,380
A47690,1000176,99,2014/10/15 9:46,380
A79415,1000176,99,2014/10/15 9:51,1130
D25510,1000176,99,2014/10/15 11:40,680
E71664,1000176,99,2014/10/15 11:51,2630
C57614,1000176,99,2014/10/15 11:55,550
D39172,1000176,99,2014/10/15 11:55,2180
C47019,1000176,99,2014/10/15 11:32,1280
C23713,1000176,99,2014/10/15 11:45,2000
A31324,1000176,99,2014/10/15 11:47,380
B79232,1000176,99,2014/10/15 11:53,400
C57614,1000176,99,2014/10/15 11:56,1600
B33797,1000176,99,2014/10/15 11:30,1130
D61388,1000176,99,2014/10/15 11:45,3240
B64512,1000176,99,2014/10/15 11:42,850
D74151,1000176,99,2014/10/15 11:44,1700
A51469,1000176,99,2014/10/15 12:09,400
C50397,1000176,99,2014/10/15 11:23,2480
A68366,1000176,99,2014/10/15 12:39,1200
E34373,1000176,99,2014/10/15 12:38,380
E51797,1000176,99,2014/10/15 12:39,760
E65578,1000176,99,2014/10/15 11:04,1600
E34393,1000176,99,2014/10/15 12:47,680
A47703,1000176,99,2014/10/15 13:12,380
D55588,1000176,99,2014/10/15 13:14,1200
B37123,1000176,99,2014/10/15 12:56,380
E64192,1000176,99,2014/10/15 12:56,380
D77028,1000176,99,2014/10/15 12:57,4000
D56565,1000176,99,2014/10/15 12:57,2800
D55670,1000176,99,2014/10/15 11:35,750
A23326,1000176,99,2014/10/15 11:37,1180
B27088,1000176,99,2014/10/15 11:44,750
D77281,1000176,99,2014/10/15 12:38,4510
C69099,1000176,99,2014/10/15 11:39,1150
B64897,1000176,99,2014/10/15 12:06,750
E79351,1000176,99,2014/10/15 11:58,750
A65537,1000176,99,2014/10/15 12:13,1700
B79326,1000176,99,2014/10/15 12:03,380
B69837,1000176,99,2014/10/15 12:00,1580
A74095,1000176,99,2014/10/15 12:13,1700
C59898,1000176,99,2014/10/15 11:18,2060
A54590,1000176,99,2014/10/15 11:57,2320
C36487,1000176,99,2014/10/15 12:03,380
B73513,1000176,99,2014/10/15 12:13,1200
E72124,1000176,99,2014/10/15 13:12,2300
A67560,1000176,99,2014/10/15 11:33,1280
B50794,1000176,99,2014/10/15 12:00,380
E77692,1000176,99,2014/10/15 12:09,1100
C58732,1000176,99,2014/10/15 11:51,1600
A57899,1000176,99,2014/10/15 12:00,380
E70724,1000176,99,2014/10/15 12:09,1500
D38601,1000176,99,2014/10/15 12:06,600
B78415,1000176,99,2014/10/15 11:07,1360
A36719,1000176,99,2014/10/15 11:18,380
B77720,1000176,99,2014/10/15 11:26,750
B61758,1000176,99,2014/10/15 12:15,400
A77807,1000176,99,2014/10/15 12:10,1600
C69632,1000176,99,2014/10/15 12:10,980
C52889,1000176,99,2014/10/15 12:06,1700
A76310,1000176,99,2014/10/15 12:02,1430
E67648,1000176,99,2014/10/15 11:34,1630
B32525,1000176,99,2014/10/15 11:44,2150
C60825,1000176,99,2014/10/15 11:49,40
E65578,1000176,99,2014/10/15 12:00,1140
A56708,1000176,99,2014/10/15 11:06,980
C33765,1000176,99,2014/10/15 12:12,1200
E46562,1000176,99,2014/10/15 13:56,380
E40524,1000176,99,2014/10/15 13:57,380
B62897,1000176,99,2014/10/15 13:58,1200
E67519,1000176,99,2014/10/15 14:01,1950
D53998,1000176,99,2014/10/15 14:04,2220
A75356,1000176,99,2014/10/15 11:27,1530
E74262,1000176,99,2014/10/15 12:06,1700
D71434,1000176,99,2014/10/15 12:42,1700
D71238,1000176,99,2014/10/15 12:43,4000
E72742,1000176,99,2014/10/15 11:23,2720
B27088,1000176,99,2014/10/15 11:39,2980
A43820,1000176,99,2014/10/15 12:28,1200
E69734,1000176,99,2014/10/15 12:50,380
A34310,1000176,99,2014/10/15 12:29,680
D78138,1000176,99,2014/10/15 13:01,400
D78138,1000176,99,2014/10/15 13:01,380
D78138,1000176,99,2014/10/15 13:01,380
C24087,1000176,99,2014/10/15 13:04,1480
B64130,1000176,99,2014/10/15 12:20,2050
D72414,1000176,99,2014/10/15 13:04,1200
B57878,1000176,99,2014/10/15 13:05,380
A64676,1000176,99,2014/10/15 11:29,2060
A65463,1000176,99,2014/10/15 17:22,2380
C65181,1000176,99,2014/10/15 17:22,380
A35593,1000176,99,2014/10/15 17:22,380
C75422,1000176,99,2014/10/15 17:39,380
C25324,1000176,99,2014/10/15 20:46,1200
A37311,1000176,99,2014/10/15 21:47,2280
A64849,1000176,99,2014/10/15 13:34,1350
D78944,1000176,99,2014/10/15 16:22,500
A56801,1000176,99,2014/10/15 17:22,500
A76821,1000176,99,2014/10/15 17:31,1180
D56389,1000176,99,2014/10/15 18:18,3280
A71799,1000176,99,2014/10/15 20:48,3200
B45091,1000176,99,2014/10/15 20:48,1380
D79223,1000176,99,2014/10/15 20:52,1700
B77753,1000176,99,2014/10/15 12:20,1200
C75295,1000176,99,2014/10/15 17:08,1500
E50998,1000176,99,2014/10/15 17:04,180
B37025,1000176,99,2014/10/15 17:18,880
B36771,1000176,99,2014/10/15 17:38,380
E61218,1000176,99,2014/10/15 17:38,380
E69256,1000176,99,2014/10/15 17:58,1200
D73895,1000176,99,2014/10/15 18:49,1200
D73895,1000176,99,2014/10/15 18:53,880
D78183,1000176,99,2014/10/15 20:52,1500
A28465,1000176,99,2014/10/15 20:53,1200
B76649,1000176,99,2014/10/15 20:55,1200
B77438,1000176,99,2014/10/15 20:56,1200
C32014,1000176,99,2014/10/15 20:57,1600
D32700,1000176,99,2014/10/15 20:57,1000
C45336,1000176,99,2014/10/15 20:58,3200
E76150,1000176,99,2014/10/15 20:59,880
C34695,1000176,99,2014/10/15 12:32,1500
B69599,1000176,99,2014/10/15 12:23,1180
B73842,1000176,99,2014/10/15 14:51,1200
A68807,1000176,99,2014/10/15 14:52,400
D38762,1000176,99,2014/10/15 16:51,1080
E52334,1000176,99,2014/10/15 16:01,1260
E79118,1000176,99,2014/10/15 16:04,2600
D45325,1000176,99,2014/10/15 17:11,1300
B75505,1000176,99,2014/10/15 17:29,1880
E50972,1000176,99,2014/10/15 19:21,1200
E69739,1000176,99,2014/10/15 19:21,1060
D78138,1000176,99,2014/10/15 19:21,1700
E70221,1000176,99,2014/10/15 20:31,4200
B50850,1000176,99,2014/10/15 20:33,1200
C40846,1000176,99,2014/10/15 20:34,380
A28505,1000176,99,2014/10/15 20:38,1800
E77423,1000176,99,2014/10/15 20:38,1600
A28505,1000176,99,2014/10/15 20:38,200
C77706,1000176,99,2014/10/15 21:08,1600
A68807,1000176,99,2014/10/15 22:02,500
D38601,1000176,99,2014/10/15 16:17,380
A79068,1000176,99,2014/10/15 14:59,900
D17250,1000176,99,2014/10/15 15:03,80
B60183,1000176,99,2014/10/15 15:03,1700
E76937,1000176,99,2014/10/15 15:06,1280
E41541,1000176,99,2014/10/15 15:29,1600
C77790,1000176,99,2014/10/15 15:33,1200
B78732,1000176,99,2014/10/15 17:07,1800
A45647,1000176,99,2014/10/15 18:12,1530
